title,article_link,category,date,page
Hoaks! Rekrutmen Perwira TNI AU Tituler 2021,https://www.antaranews.com/berita/2018901/hoaks-rekrutmen-perwira-tni-au-tituler-2021,Politik, 26 Februari 2021 21:09,43
Satgas COVID-19 sebut hirup uap air cegah COVID-19? Cek faktanya!,https://www.antaranews.com/berita/2016705/satgas-covid-19-sebut-hirup-uap-air-cegah-covid-19-cek-faktanya,Lifestyle, 25 Februari 2021 12:42,44
Hoaks! Pemerintah tidak sediakan kompensasi saat vaksinasi gagal,https://www.antaranews.com/berita/2016444/hoaks-pemerintah-tidak-sediakan-kompensasi-saat-vaksinasi-gagal,Humaniora, 25 Februari 2021 09:07,44
Hoaks! Pemilik e-KTP dapat bantuan Rp600 ribu,https://www.antaranews.com/berita/2016030/hoaks-pemilik-e-ktp-dapat-bantuan-rp600-ribu,Humaniora, 24 Februari 2021 21:23,44
Pakai masker selama setahun picu kanker? Ini penjelasannya,https://www.antaranews.com/berita/2014632/pakai-masker-selama-setahun-picu-kanker-ini-penjelasannya,Lifestyle, 23 Februari 2021 22:09,44
Cek Fakta: Kapolri seret Rocky Gerung ke penjara?,https://www.antaranews.com/berita/2013414/cek-fakta-kapolri-seret-rocky-gerung-ke-penjara,Hukum, 23 Februari 2021 08:28,44
Hoaks! Foto mobil diklaim sebagai produk Esemka,https://www.antaranews.com/berita/2013048/hoaks-foto-mobil-diklaim-sebagai-produk-esemka,Ekonomi, 22 Februari 2021 21:09,44
Penerima stiker di Whatsapp dibebankan biaya Rp 250? Cek faktanya!,https://www.antaranews.com/berita/2011755/penerima-stiker-di-whatsapp-dibebankan-biaya-rp-250-cek-faktanya,Tekno, 21 Februari 2021 22:47,44
Hoaks! AA Gym komentari Anies soal banjir,https://www.antaranews.com/berita/2010639/hoaks-aa-gym-komentari-anies-soal-banjir,Metro, 20 Februari 2021 19:58,44
Pendaftaran vaksin COVID-19 lansia via WhatsApp? Ini faktanya!,https://www.antaranews.com/berita/2009904/pendaftaran-vaksin-covid-19-lansia-via-whatsapp-ini-faktanya,Humaniora, 20 Februari 2021 08:56,44
Cek Fakta: Jambu kristal putih cegah penularan COVID-19?,https://www.antaranews.com/berita/2009501/cek-fakta-jambu-kristal-putih-cegah-penularan-covid-19,Lifestyle, 19 Februari 2021 21:47,44
Hoaks! SBY-AHY terjaring OTT KPK,https://www.antaranews.com/berita/2006037/hoaks-sby-ahy-terjaring-ott-kpk,Politik, 18 Februari 2021 10:17,45
Hoaks! Risma akan mundur sebagai Menteri Sosial,https://www.antaranews.com/berita/2005469/hoaks-risma-akan-mundur-sebagai-menteri-sosial,Politik, 17 Februari 2021 22:05,45
Hoaks! Dahlan Iskan meninggal dunia,https://www.antaranews.com/berita/2003377/hoaks-dahlan-iskan-meninggal-dunia,Ekonomi, 16 Februari 2021 20:41,45
Cek Fakta: Bupati Pasuruan sakit usai disuntik vaksin COVID-19?,https://www.antaranews.com/berita/2001933/cek-fakta-bupati-pasuruan-sakit-usai-disuntik-vaksin-covid-19,Humaniora, 16 Februari 2021 09:43,45
Hoaks! Bantuan tunai dari Kominfo,https://www.antaranews.com/berita/2001301/hoaks-bantuan-tunai-dari-kominfo,Humaniora, 15 Februari 2021 20:58,45
Cek Fakta: Bakteri COVID-19 membuat pembuluh darah melebar dan membeku?,https://www.antaranews.com/berita/1999533/cek-fakta-bakteri-covid-19-membuat-pembuluh-darah-melebar-dan-membeku,Humaniora, 14 Februari 2021 21:04,45
Cek Fakta: KTP-el dipasang cip pelacak?,https://www.antaranews.com/berita/1998417/cek-fakta-ktp-el-dipasang-cip-pelacak,Politik, 13 Februari 2021 21:24,45
Cek Fakta: Air hangat lancarkan darah kental akibat COVID-19?,https://www.antaranews.com/berita/1996480/cek-fakta-air-hangat-lancarkan-darah-kental-akibat-covid-19,Lifestyle, 12 Februari 2021 10:47,45
Hoaks! BEM gelar aksi pemakzulan Jokowi 12 Februari,https://www.antaranews.com/berita/1995056/hoaks-bem-gelar-aksi-pemakzulan-jokowi-12-februari,Politik, 11 Februari 2021 16:29,45
Cek Fakta: WHO buka pendaftaran vaksinasi gratis?,https://www.antaranews.com/berita/1994088/cek-fakta-who-buka-pendaftaran-vaksinasi-gratis,Dunia, 11 Februari 2021 08:55,45
Hoaks! Polisi siksa ustaz Maaher di rutan Bareskrim,https://www.antaranews.com/berita/1990320/hoaks-polisi-siksa-ustaz-maaher-di-rutan-bareskrim,Hukum, 9 Februari 2021 16:26,46
Hoaks! Uang redenominasi bergambar Jokowi,https://www.antaranews.com/berita/1988668/hoaks-uang-redenominasi-bergambar-jokowi,Ekonomi, 8 Februari 2021 20:04,46
Hoaks! Banjir darah di Pekalongan,https://www.antaranews.com/berita/1986664/hoaks-banjir-darah-di-pekalongan,Warta Bumi, 7 Februari 2021 20:14,46
Hoaks! GeNose dijual daring seharga Rp75 juta,https://www.antaranews.com/berita/1985676/hoaks-genose-dijual-daring-seharga-rp75-juta,Tekno, 6 Februari 2021 20:33,46
"Hoaks! Jakarta akan ""lockdown"" pada 12-15 Februari",https://www.antaranews.com/berita/1984539/hoaks-jakarta-akan-lockdown-pada-12-15-februari,Metro, 5 Februari 2021 21:49,46
Hoaks! Fraksi-fraksi di DPR dukung Moeldoko kudeta Demokrat,https://www.antaranews.com/berita/1982829/hoaks-fraksi-fraksi-di-dpr-dukung-moeldoko-kudeta-demokrat,Politik, 4 Februari 2021 20:50,46
Tanzania adalah negara tanpa COVID-19? Ini faktanya!,https://www.antaranews.com/berita/1981221/tanzania-adalah-negara-tanpa-covid-19-ini-faktanya,Dunia, 3 Februari 2021 21:24,46
Cek Fakta: Para pemimpin dunia gunakan jarum suntik palsu saat vaksinasi COVID-19?,https://www.antaranews.com/berita/1979739/cek-fakta-para-pemimpin-dunia-gunakan-jarum-suntik-palsu-saat-vaksinasi-covid-19,Dunia, 2 Februari 2021 21:53,46
Hoaks! Tarif tilang terbaru dari Polri,https://www.antaranews.com/berita/1978236/hoaks-tarif-tilang-terbaru-dari-polri,Hukum, 1 Februari 2021 22:14,46
Hoaks! Bantuan obat IVIG gratis bagi tenaga kesehatan,https://www.antaranews.com/berita/1976502/hoaks-bantuan-obat-ivig-gratis-bagi-tenaga-kesehatan,Humaniora, 31 Januari 2021 19:39,46
Benarkah GeNose dapat mendeteksi COVID-19 dalam 10 detik? Ini faktanya!,https://www.antaranews.com/berita/1975713/benarkah-genose-dapat-mendeteksi-covid-19-dalam-10-detik-ini-faktanya,Tekno, 30 Januari 2021 20:33,47
Cek Fakta: Pesan status Whatsapp bisa curi data pribadi?,https://www.antaranews.com/berita/1974747/cek-fakta-pesan-status-whatsapp-bisa-curi-data-pribadi,Tekno, 29 Januari 2021 21:33,47
Hoaks berulang! Bantuan COVID-19 Rp900 ribu bagi pemilik SIM C,https://www.antaranews.com/berita/1972824/hoaks-berulang-bantuan-covid-19-rp900-ribu-bagi-pemilik-sim-c,Metro, 28 Januari 2021 18:36,47
Hoaks! BI cetak Rp300 triliun karena negara kritis,https://www.antaranews.com/berita/1971312/hoaks-bi-cetak-rp300-triliun-karena-negara-kritis,Ekonomi, 27 Januari 2021 19:25,47
Cek fakta: Virus dapat hidup lagi dalam vaksin Sinovac?,https://www.antaranews.com/berita/1969420/cek-fakta-virus-dapat-hidup-lagi-dalam-vaksin-sinovac,Humaniora, 26 Januari 2021 22:56,47
"Hoaks, Julio Iglesias meninggal akibat COVID-19",https://www.antaranews.com/berita/1967212/hoaks-julio-iglesias-meninggal-akibat-covid-19,Hiburan, 25 Januari 2021 21:10,47
Dokter di Palembang tewas usai divaksin corona? Ini faktanya!,https://www.antaranews.com/berita/1964952/dokter-di-palembang-tewas-usai-divaksin-corona-ini-faktanya,Humaniora, 24 Januari 2021 13:47,47
Indonesia tidak boleh gugat efek samping vaksin COVID-19? Cek faktanya!,https://www.antaranews.com/berita/1964380/indonesia-tidak-boleh-gugat-efek-samping-vaksin-covid-19-cek-faktanya,Humaniora, 23 Januari 2021 20:49,47
Cek fakta: Dexamethasone obat COVID-19 yang lebih murah dibanding vaksin?,https://www.antaranews.com/berita/1963260/cek-fakta-dexamethasone-obat-covid-19-yang-lebih-murah-dibanding-vaksin,Humaniora, 22 Januari 2021 21:28,47
"Tanda ""SOS"" di Pulau Laki terkait Sriwijaya Air? Ini faktanya!",https://www.antaranews.com/berita/1960256/tanda-sos-di-pulau-laki-terkait-sriwijaya-air-ini-faktanya,Metro, 21 Januari 2021 16:01,47
"Hoaks, kelapa hijau penawar hingga penerima vaksin COVID-19 meninggal",https://www.antaranews.com/berita/1958764/hoaks-kelapa-hijau-penawar-hingga-penerima-vaksin-covid-19-meninggal,Humaniora, 20 Januari 2021 22:15,48
"Hoaks, bantuan pulsa Rp200 ribu bagi pelajar-pengajar",https://www.antaranews.com/berita/1956908/hoaks-bantuan-pulsa-rp200-ribu-bagi-pelajar-pengajar,Humaniora, 20 Januari 2021 08:46,48
"Hoaks, pria pingsan setelah divaksin COVID-19",https://www.antaranews.com/berita/1956524/hoaks-pria-pingsan-setelah-divaksin-covid-19,Humaniora, 19 Januari 2021 22:55,48
"Hoaks, video mobil terseret banjir di Kalimantan Selatan",https://www.antaranews.com/berita/1953892/hoaks-video-mobil-terseret-banjir-di-kalimantan-selatan,Warta Bumi, 18 Januari 2021 19:53,48
"Hoaks, Kasdim Gresik meninggal setelah divaksin COVID-19",https://www.antaranews.com/berita/1952812/hoaks-kasdim-gresik-meninggal-setelah-divaksin-covid-19,Humaniora, 18 Januari 2021 13:23,48
Penerima vaksin COVID-19 tidak perlu lagi pakai masker? Cek faktanya!,https://www.antaranews.com/berita/1951648/penerima-vaksin-covid-19-tidak-perlu-lagi-pakai-masker-cek-faktanya,Humaniora, 17 Januari 2021 18:12,48
Cek Fakta: Rizieq Shihab ditendang polisi ketika masuk mobil tahanan?,https://www.antaranews.com/berita/1950692/cek-fakta-rizieq-shihab-ditendang-polisi-ketika-masuk-mobil-tahanan,Politik, 16 Januari 2021 21:57,48
Anak-anak tanpa masker akan dijaring dan dikarantinakan? Cek faktanya!,https://www.antaranews.com/berita/1949840/anak-anak-tanpa-masker-akan-dijaring-dan-dikarantinakan-cek-faktanya,Metro, 16 Januari 2021 12:50,48
"Hoaks, Syekh Ali Jaber meninggal karena disuntik vaksin Sinovac",https://www.antaranews.com/berita/1949244/hoaks-syekh-ali-jaber-meninggal-karena-disuntik-vaksin-sinovac,Humaniora, 15 Januari 2021 21:57,48
Ulama Aceh haramkan vaksin COVID-19? Ini faktanya,https://www.antaranews.com/berita/1946748/ulama-aceh-haramkan-vaksin-covid-19-ini-faktanya,Humaniora, 14 Januari 2021 20:44,48
"Hoaks, Moeldoko sebut vaksin untuk Jokowi berbeda",https://www.antaranews.com/berita/1944944/hoaks-moeldoko-sebut-vaksin-untuk-jokowi-berbeda,Politik, 14 Januari 2021 02:20,49
"Hoaks, video antrean pemakaman jenazah COVID-19 di TPU Tegal Alur",https://www.antaranews.com/berita/1944632/hoaks-video-antrean-pemakaman-jenazah-covid-19-di-tpu-tegal-alur,Metro, 13 Januari 2021 21:47,49
Ratusan santri pingsan setelah divaksin COVID-19? Cek Faktanya,https://www.antaranews.com/berita/1942588/ratusan-santri-pingsan-setelah-divaksin-covid-19-cek-faktanya,Humaniora, 12 Januari 2021 21:44,49
"Hoaks, pendaftaran bantuan UMKM lewat Facebook",https://www.antaranews.com/berita/1941044/hoaks-pendaftaran-bantuan-umkm-lewat-facebook,Ekonomi, 12 Januari 2021 10:06,49
"Hoaks, video detik-detik pesawat Sriwijaya Air jatuh",https://www.antaranews.com/berita/1940496/hoaks-video-detik-detik-pesawat-sriwijaya-air-jatuh,Humaniora, 11 Januari 2021 21:56,49
Rizieq Shihab meninggal dalam sel karena COVID-19? Ini faktanya,https://www.antaranews.com/berita/1938316/rizieq-shihab-meninggal-dalam-sel-karena-covid-19-ini-faktanya,Hukum, 10 Januari 2021 21:03,49
"Hoaks, foto bayi selamat dari kecelakaan Sriwijaya Air",https://www.antaranews.com/berita/1938036/hoaks-foto-bayi-selamat-dari-kecelakaan-sriwijaya-air,Humaniora, 10 Januari 2021 17:42,49
Cek Fakta: Penerima vaksin COVID-19 Pfizer pertama meninggal dunia?,https://www.antaranews.com/berita/1936456/cek-fakta-penerima-vaksin-covid-19-pfizer-pertama-meninggal-dunia,Dunia, 9 Januari 2021 20:51,49
"Misinformasi, Jawa-Bali ""lockdown"" dua minggu",https://www.antaranews.com/berita/1935432/misinformasi-jawa-bali-lockdown-dua-minggu,Hukum, 8 Januari 2021 23:41,49
"Hoaks, video antrean di Wisma Atlet",https://www.antaranews.com/berita/1935160/hoaks-video-antrean-di-wisma-atlet,Humaniora, 8 Januari 2021 21:11,49
"Hoaks, WHO sebut Sinovac vaksin paling lemah",https://www.antaranews.com/berita/1933192/hoaks-who-sebut-sinovac-vaksin-paling-lemah,Humaniora, 7 Januari 2021 21:05,50
"Hoaks, penyakit baru lewat ikan tongkol dan tembang",https://www.antaranews.com/berita/1931364/hoaks-penyakit-baru-lewat-ikan-tongkol-dan-tembang,Humaniora, 6 Januari 2021 23:05,50
"Hoaks, Menteri Agama Yaqut diusir dari Riau",https://www.antaranews.com/berita/1931336/hoaks-menteri-agama-yaqut-diusir-dari-riau,Humaniora, 6 Januari 2021 22:41,50
"Hoaks, vaksin COVID-19 memperbesar penis",https://www.antaranews.com/berita/1929248/hoaks-vaksin-covid-19-memperbesar-penis,Lifestyle, 5 Januari 2021 20:29,50
"Hoaks, pemberian subsidi kuota belajar 75 GB",https://www.antaranews.com/berita/1927676/hoaks-pemberian-subsidi-kuota-belajar-75-gb,Humaniora, 4 Januari 2021 23:40,50
"Hoaks, halte di Cileungsi berbentuk palu-arit",https://www.antaranews.com/berita/1927344/hoaks-halte-di-cileungsi-berbentuk-palu-arit,Metro, 4 Januari 2021 19:34,50
Cek fakta: Benarkah Ustad Abdul Somad berceramah tanpa masker?,https://www.antaranews.com/berita/1925856/cek-fakta-benarkah-ustad-abdul-somad-berceramah-tanpa-masker,Humaniora, 3 Januari 2021 21:33,50
"Vaksin Sinovac mengandung boraks dan ""hanya untuk kelinci percobaan""? Cek faktanya!",https://www.antaranews.com/berita/1924736/vaksin-sinovac-mengandung-boraks-dan-hanya-untuk-kelinci-percobaan-cek-faktanya,Humaniora, 2 Januari 2021 17:51,50
Kandungan BPA pada galon isi ulang berbahaya? Ini penjelasan BPOM,https://www.antaranews.com/berita/1924524/kandungan-bpa-pada-galon-isi-ulang-berbahaya-ini-penjelasan-bpom,Lifestyle, 2 Januari 2021 14:14,50
Cek Fakta: Mensos Risma hapus BLT?,https://www.antaranews.com/berita/1918880/cek-fakta-mensos-risma-hapus-blt,Humaniora, 29 Desember 2020 18:33,50
"Hoaks, China buka kantor polisi di Indonesia",https://www.antaranews.com/berita/1917684/hoaks-china-buka-kantor-polisi-di-indonesia,Hukum, 28 Desember 2020 21:14,51
Istora Senayan jadi tempat isolasi pasien COVID-19? Ini faktanya,https://www.antaranews.com/berita/1917052/istora-senayan-jadi-tempat-isolasi-pasien-covid-19-ini-faktanya,Metro, 28 Desember 2020 16:30,51
Desember paling rawan terjadi tsunami? Cek faktanya!,https://www.antaranews.com/berita/1915328/desember-paling-rawan-terjadi-tsunami-cek-faktanya,Humaniora, 27 Desember 2020 09:23,51
Cek Fakta: Varian baru virus corona tidak dapat dideteksi PCR?,https://www.antaranews.com/berita/1915156/cek-fakta-varian-baru-virus-corona-tidak-dapat-dideteksi-pcr,Humaniora, 26 Desember 2020 23:21,51
Vaksin COVID-19 Pfizer bentuk vape? Cek faktanya!,https://www.antaranews.com/berita/1913140/vaksin-covid-19-pfizer-bentuk-vape-cek-faktanya,Lifestyle, 24 Desember 2020 22:34,51
"Hoaks, telegram Kapolri terkait pembubaran FPI",https://www.antaranews.com/berita/1912628/hoaks-telegram-kapolri-terkait-pembubaran-fpi,Hukum, 24 Desember 2020 16:44,51
Cek Fakta: Ada hewan bermata empat di Sudan?,https://www.antaranews.com/berita/1907872/cek-fakta-ada-hewan-bermata-empat-di-sudan,Dunia, 22 Desember 2020 10:04,51
Susi Pudjiastuti jadi Ketum Partai Humanis Indonesia? Cek faktanya!,https://www.antaranews.com/berita/1906964/susi-pudjiastuti-jadi-ketum-partai-humanis-indonesia-cek-faktanya,Politik, 21 Desember 2020 18:34,51
Perawat AS pingsan setelah disuntik vaksin COVID-19? Ini faktanya,https://www.antaranews.com/berita/1905580/perawat-as-pingsan-setelah-disuntik-vaksin-covid-19-ini-faktanya,Lifestyle, 20 Desember 2020 22:07,51
"Hoaks, Cristiano Ronaldo masuk Islam karena foto pakai serban",https://www.antaranews.com/berita/1904444/hoaks-cristiano-ronaldo-masuk-islam-karena-foto-pakai-serban,Sepakbola, 19 Desember 2020 21:12,51
"Hoaks, Din Syamsuddin pidato pelanggaran HAM Indonesia di PBB",https://www.antaranews.com/berita/1903312/hoaks-din-syamsuddin-pidato-pelanggaran-ham-indonesia-di-pbb,Hukum, 18 Desember 2020 20:59,52
Jejak kaki ini diklaim punya Nabi Adam? Cek faktanya!,https://www.antaranews.com/berita/1901224/jejak-kaki-ini-diklaim-punya-nabi-adam-cek-faktanya,Lifestyle, 17 Desember 2020 19:22,52
BPJS Kesehatan gelar program relaksasi hapus tunggakan tahunan? Ini faktanya,https://www.antaranews.com/berita/1899168/bpjs-kesehatan-gelar-program-relaksasi-hapus-tunggakan-tahunan-ini-faktanya,Humaniora, 16 Desember 2020 20:35,52
Cek Fakta: Berkumur air garam dan minyak kayu putih menjadikan hasil tes usap negatif?,https://www.antaranews.com/berita/1898244/cek-fakta-berkumur-air-garam-dan-minyak-kayu-putih-menjadikan-hasil-tes-usap-negatif,Lifestyle, 16 Desember 2020 14:36,52
Masyarakat dilarang masuk Malang karena zona hitam COVID-19? Cek faktanya,https://www.antaranews.com/berita/1896396/masyarakat-dilarang-masuk-malang-karena-zona-hitam-covid-19-cek-faktanya,Humaniora, 15 Desember 2020 16:49,52
"Hoaks, daftar bumbu makanan tidak halal oleh MUI",https://www.antaranews.com/berita/1895148/hoaks-daftar-bumbu-makanan-tidak-halal-oleh-mui,Lifestyle, 14 Desember 2020 22:12,52
"Cek Fakta: 1,2 juta vaksin COVID-19 dari Eropa tiba di Indonesia?",https://www.antaranews.com/berita/1894440/cek-fakta-12-juta-vaksin-covid-19-dari-eropa-tiba-di-indonesia,Humaniora, 14 Desember 2020 16:39,52
Beasiswa ITB khusus untuk penerima beragama Islam? Ini penjelasannya,https://www.antaranews.com/berita/1893916/beasiswa-itb-khusus-untuk-penerima-beragama-islam-ini-penjelasannya,Humaniora, 14 Desember 2020 12:02,52
Enam orang meninggal setelah disuntik vaksin Pfizer? Cek faktanya,https://www.antaranews.com/berita/1893272/enam-orang-meninggal-setelah-disuntik-vaksin-pfizer-cek-faktanya,Humaniora, 13 Desember 2020 21:51,52
"Cek Fakta: Fadli Zon gunakan kaus bertuliskan ""Jubir FPI""?",https://www.antaranews.com/berita/1892192/cek-fakta-fadli-zon-gunakan-kaus-bertuliskan-jubir-fpi,Politik, 12 Desember 2020 21:47,52
Benarkah delirium gejala baru COVID-19? Ini faktanya,https://www.antaranews.com/berita/1890012/benarkah-delirium-gejala-baru-covid-19-ini-faktanya,Humaniora, 11 Desember 2020 13:22,53
"Cek Fakta: Majalah Tempo tampilkan ilustrasi Jusuf Kalla dengan judul ""Sang Dalang Perusak Bhinneka""?",https://www.antaranews.com/berita/1888364/cek-fakta-majalah-tempo-tampilkan-ilustrasi-jusuf-kalla-dengan-judul-sang-dalang-perusak-bhinneka,Politik, 10 Desember 2020 16:30,53
Hoaks! Foto jenazah anggota FPI yang ditembak polisi,https://www.antaranews.com/berita/1884540/hoaks-foto-jenazah-anggota-fpi-yang-ditembak-polisi,Hukum, 8 Desember 2020 21:08,53
"Hoaks, BIN menyusup ke pesantren untuk habisi Rizieq Shihab",https://www.antaranews.com/berita/1883652/hoaks-bin-menyusup-ke-pesantren-untuk-habisi-rizieq-shihab,Hukum, 8 Desember 2020 15:02,53
Gedung Kemensos terbakar setelah mensos jadi tersangka kasus korupsi? Cek faktanya!,https://www.antaranews.com/berita/1882236/gedung-kemensos-terbakar-setelah-mensos-jadi-tersangka-kasus-korupsi-cek-faktanya,Metro, 7 Desember 2020 19:04,53
Cek Fakta: Kode batang vaksin COVID-19 akan dipasangkan di tubuh?,https://www.antaranews.com/berita/1880688/cek-fakta-kode-batang-vaksin-covid-19-akan-dipasangkan-di-tubuh,Lifestyle, 6 Desember 2020 21:53,53
"Solo ""lockdown"" pada Desember 2020-Januari 2021? Ini faktanya",https://www.antaranews.com/berita/1880408/solo-lockdown-pada-desember-2020-januari-2021-ini-faktanya,Humaniora, 6 Desember 2020 18:27,53
Erdogan mengangkat keranda jenazah muazin masjid Istanbul? Ini faktanya,https://www.antaranews.com/berita/1879064/erdogan-mengangkat-keranda-jenazah-muazin-masjid-istanbul-ini-faktanya,Dunia, 5 Desember 2020 19:21,53
"Hoaks, foto hasil tes usap COVID-19 Rizieq Shihab",https://www.antaranews.com/berita/1877172/hoaks-foto-hasil-tes-usap-covid-19-rizieq-shihab,Humaniora, 4 Desember 2020 17:13,53
"Cek fakta: Pemilik kartu BPJS Kesehatan dapat bantuan Rp2,4 juta?",https://www.antaranews.com/berita/1875568/cek-fakta-pemilik-kartu-bpjs-kesehatan-dapat-bantuan-rp24-juta,Humaniora, 3 Desember 2020 20:43,53
"Hoaks, akun Instagram Subway Indonesia",https://www.antaranews.com/berita/1874772/hoaks-akun-instagram-subway-indonesia,Lifestyle, 3 Desember 2020 16:32,54
Polda Papua sebut penembakan di Puncak Ilaga urusan negara? Ini faktanya,https://www.antaranews.com/berita/1873208/polda-papua-sebut-penembakan-di-puncak-ilaga-urusan-negara-ini-faktanya,Hukum, 2 Desember 2020 20:56,54
"Hoaks, Risma imbau warganya tidak ke TPS pada Pilkada 2020",https://www.antaranews.com/berita/1870300/hoaks-risma-imbau-warganya-tidak-ke-tps-pada-pilkada-2020,Politik, 1 Desember 2020 16:55,54
"Hoaks, Gatot Nurmantyo tolak penghargaan Bintang Mahaputera",https://www.antaranews.com/berita/1868568/hoaks-gatot-nurmantyo-tolak-penghargaan-bintang-mahaputera,Politik, 30 November 2020 19:37,54
Israel punya robot militer bersenjata? Ini faktanya,https://www.antaranews.com/berita/1867612/israel-punya-robot-militer-bersenjata-ini-faktanya,Dunia, 30 November 2020 12:35,54
